invoice_id,branch,city,customer_type,gender,prouduct_line,unit_price,quantity,VAT,total,date,time,payment_method,cogs,gross_margin_percentage,gross_income,rating
612-36-5536,A,Yangon,Member,Male,Food and beverages,80.96,8,32.384,680.06,2/17/2019 0:00,11:12:00,Credit card,647.68,gross_margin_percentage,32.38,7.4
613-59-9758,C,Naypyitaw,Normal,Female,Sports and travel,14.36,10,7.18,150.78,1/27/2019 0:00,14:28:00,Cash,143.6,gross_margin_percentage,7.18,5.4
616-24-2851,B,Mandalay,Member,Female,Fashion accessories,17.87,4,3.574,75.05,3/22/2019 0:00,14:42:00,Ewallet,71.48,gross_margin_percentage,3.57,6.5
616-87-0016,B,Mandalay,Normal,Male,Fashion accessories,95.54,7,33.439,702.22,3/9/2019 0:00,14:36:00,Credit card,668.78,gross_margin_percentage,33.44,9.6
617-15-4209,C,Naypyitaw,Member,Male,Health and beauty,15.37,2,1.537,32.28,3/16/2019 0:00,19:47:00,Cash,30.74,gross_margin_percentage,1.54,7.2
618-34-8551,A,Yangon,Normal,Female,Sports and travel,93.18,2,9.318,195.68,1/16/2019 0:00,18:41:00,Credit card,186.36,gross_margin_percentage,9.32,8.5
620-02-2046,C,Naypyitaw,Normal,Male,Home and lifestyle,69.4,2,6.94,145.74,1/27/2019 0:00,19:48:00,Ewallet,138.8,gross_margin_percentage,6.94,9
622-20-1945,C,Naypyitaw,Normal,Female,Health and beauty,39.42,1,1.971,41.39,1/18/2019 0:00,15:08:00,Cash,39.42,gross_margin_percentage,1.97,8.4
624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,49.01,10,24.505,514.61,1/27/2019 0:00,10:44:00,Credit card,490.1,gross_margin_percentage,24.51,4.2
626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,24.164,507.44,2/7/2019 0:00,12:23:00,Ewallet,483.28,gross_margin_percentage,24.16,9.6
627-95-3243,B,Mandalay,Member,Female,Home and lifestyle,77.68,9,34.956,734.08,2/4/2019 0:00,13:21:00,Ewallet,699.12,gross_margin_percentage,34.96,9.8
628-34-3388,C,Naypyitaw,Normal,Male,Fashion accessories,27.38,6,8.214,172.49,1/5/2019 0:00,20:54:00,Credit card,164.28,gross_margin_percentage,8.21,7.9
628-90-8624,B,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,867.09,3/14/2019 0:00,14:41:00,Cash,825.8,gross_margin_percentage,41.29,5
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21.8,8,8.72,183.12,2/19/2019 0:00,19:24:00,Cash,174.4,gross_margin_percentage,8.72,8.3
630-74-5166,A,Yangon,Normal,Male,Sports and travel,62.13,6,18.639,391.42,3/22/2019 0:00,20:19:00,Cash,372.78,gross_margin_percentage,18.64,7.4
631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,24.31,3,3.6465,76.58,1/8/2019 0:00,19:09:00,Credit card,72.93,gross_margin_percentage,3.65,4.3
631-41-3108,A,Yangon,Normal,Male,Home and lifestyle,46.33,7,16.2155,340.53,3/3/2019 0:00,13:23:00,Credit card,324.31,gross_margin_percentage,16.22,7.4
632-32-4574,B,Mandalay,Normal,Male,Sports and travel,75.92,8,30.368,637.73,3/20/2019 0:00,14:14:00,Cash,607.36,gross_margin_percentage,30.37,5.5
632-90-0281,C,Naypyitaw,Normal,Female,Fashion accessories,37.55,10,18.775,394.28,3/8/2019 0:00,20:01:00,Credit card,375.5,gross_margin_percentage,18.78,9.3
633-09-3463,C,Naypyitaw,Normal,Female,Electronic accessories,47.65,3,7.1475,150.1,3/28/2019 0:00,12:58:00,Credit card,142.95,gross_margin_percentage,7.15,9.5
633-44-8566,A,Yangon,Member,Male,Food and beverages,49.38,7,17.283,362.94,3/27/2019 0:00,20:35:00,Credit card,345.66,gross_margin_percentage,17.28,7.3
633-91-1052,A,Yangon,Normal,Female,Home and lifestyle,12.03,2,1.203,25.26,1/27/2019 0:00,15:51:00,Cash,24.06,gross_margin_percentage,1.2,5.1
634-97-8956,A,Yangon,Normal,Male,Food and beverages,32.9,3,4.935,103.64,2/17/2019 0:00,17:27:00,Credit card,98.7,gross_margin_percentage,4.94,9.1
635-28-5728,A,Yangon,Normal,Male,Health and beauty,56,3,8.4,176.4,2/28/2019 0:00,19:33:00,Ewallet,168,gross_margin_percentage,8.4,4.8
635-40-6220,A,Yangon,Normal,Male,Health and beauty,89.6,8,35.84,752.64,2/7/2019 0:00,11:28:00,Ewallet,716.8,gross_margin_percentage,35.84,6.6
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,62.57,4,12.514,262.79,2/25/2019 0:00,18:37:00,Cash,250.28,gross_margin_percentage,12.51,9.5
636-48-8204,A,Yangon,Normal,Male,Electronic accessories,34.56,5,8.64,181.44,2/17/2019 0:00,11:15:00,Ewallet,172.8,gross_margin_percentage,8.64,9.9
636-98-3364,B,Mandalay,Member,Female,Electronic accessories,26.26,3,3.939,82.72,3/2/2019 0:00,12:36:00,Ewallet,78.78,gross_margin_percentage,3.94,6.3
638-60-7125,A,Yangon,Normal,Female,Electronic accessories,99.56,8,39.824,836.3,2/14/2019 0:00,17:03:00,Credit card,796.48,gross_margin_percentage,39.82,5.2
639-76-1242,C,Naypyitaw,Normal,Male,Food and beverages,40.52,5,10.13,212.73,2/3/2019 0:00,15:19:00,Cash,202.6,gross_margin_percentage,10.13,4.5
640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,88.39,9,39.7755,835.29,3/2/2019 0:00,12:40:00,Cash,795.51,gross_margin_percentage,39.78,6.3
640-49-2076,B,Mandalay,Normal,Male,Sports and travel,83.78,8,33.512,703.75,1/10/2019 0:00,14:49:00,Cash,670.24,gross_margin_percentage,33.51,5.1
641-43-2399,B,Mandalay,Normal,Male,Home and lifestyle,25.55,4,5.11,107.31,1/26/2019 0:00,20:23:00,Ewallet,102.2,gross_margin_percentage,5.11,5.7
641-51-2661,C,Naypyitaw,Member,Female,Food and beverages,87.1,10,43.55,914.55,2/12/2019 0:00,14:45:00,Credit card,871,gross_margin_percentage,43.55,9.9
641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,99.92,6,29.976,629.5,3/24/2019 0:00,13:33:00,Ewallet,599.52,gross_margin_percentage,29.98,7.1
641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13.038,273.8,2/7/2019 0:00,17:55:00,Ewallet,260.76,gross_margin_percentage,13.04,8.5
642-30-6693,B,Mandalay,Normal,Female,Sports and travel,54.51,6,16.353,343.41,3/17/2019 0:00,13:54:00,Ewallet,327.06,gross_margin_percentage,16.35,7.8
642-32-2990,A,Yangon,Normal,Female,Food and beverages,10.96,10,5.48,115.08,2/2/2019 0:00,20:48:00,Ewallet,109.6,gross_margin_percentage,5.48,6
642-61-4706,B,Mandalay,Member,Male,Food and beverages,93.4,2,9.34,196.14,3/30/2019 0:00,16:34:00,Cash,186.8,gross_margin_percentage,9.34,5.5
643-38-7867,A,Yangon,Normal,Male,Home and lifestyle,97.94,1,4.897,102.84,3/7/2019 0:00,11:44:00,Ewallet,97.94,gross_margin_percentage,4.9,6.9
645-44-1170,A,Yangon,Member,Male,Home and lifestyle,58.07,9,26.1315,548.76,1/19/2019 0:00,20:07:00,Ewallet,522.63,gross_margin_percentage,26.13,4.3
645-78-8093,A,Yangon,Normal,Female,Sports and travel,93.14,2,9.314,195.59,1/20/2019 0:00,18:09:00,Ewallet,186.28,gross_margin_percentage,9.31,4.1
647-50-1224,A,Yangon,Normal,Female,Fashion accessories,29.42,10,14.71,308.91,1/12/2019 0:00,16:23:00,Ewallet,294.2,gross_margin_percentage,14.71,8.9
648-83-1321,A,Yangon,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,1/16/2019 0:00,17:59:00,Cash,635.6,gross_margin_percentage,31.78,4.3
648-94-3045,C,Naypyitaw,Normal,Male,Health and beauty,58.95,10,29.475,618.98,2/7/2019 0:00,14:27:00,Ewallet,589.5,gross_margin_percentage,29.48,8.1
649-11-3678,C,Naypyitaw,Normal,Female,Food and beverages,22.93,9,10.3185,216.69,2/26/2019 0:00,20:26:00,Cash,206.37,gross_margin_percentage,10.32,5.5
649-29-6775,B,Mandalay,Normal,Male,Fashion accessories,33.52,1,1.676,35.2,2/8/2019 0:00,15:31:00,Cash,33.52,gross_margin_percentage,1.68,6.7
650-98-6268,B,Mandalay,Member,Female,Food and beverages,20.87,3,3.1305,65.74,3/20/2019 0:00,13:53:00,Credit card,62.61,gross_margin_percentage,3.13,8
651-61-0874,C,Naypyitaw,Normal,Male,Home and lifestyle,46.22,4,9.244,194.12,3/12/2019 0:00,20:04:00,Credit card,184.88,gross_margin_percentage,9.24,6.2
651-88-7328,A,Yangon,Normal,Female,Fashion accessories,65.74,9,29.583,621.24,1/1/2019 0:00,13:55:00,Cash,591.66,gross_margin_percentage,29.58,7.7
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,46.41,1,2.3205,48.73,3/3/2019 0:00,20:06:00,Credit card,46.41,gross_margin_percentage,2.32,4
652-43-6591,A,Yangon,Normal,Female,Fashion accessories,97.29,8,38.916,817.24,3/9/2019 0:00,13:18:00,Credit card,778.32,gross_margin_percentage,38.92,6.2
652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,60.95,1,3.0475,64,2/18/2019 0:00,11:40:00,Ewallet,60.95,gross_margin_percentage,3.05,5.9
655-07-2265,A,Yangon,Normal,Male,Electronic accessories,78.31,3,11.7465,246.68,3/5/2019 0:00,16:38:00,Ewallet,234.93,gross_margin_percentage,11.75,5.4
655-85-5130,B,Mandalay,Member,Female,Fashion accessories,38.3,4,7.66,160.86,3/13/2019 0:00,19:22:00,Cash,153.2,gross_margin_percentage,7.66,5.7
656-16-1063,B,Mandalay,Normal,Male,Sports and travel,46.42,3,6.963,146.22,1/4/2019 0:00,13:24:00,Credit card,139.26,gross_margin_percentage,6.96,4.4
656-95-9349,A,Yangon,Member,Female,Health and beauty,68.93,7,24.1255,506.64,3/11/2019 0:00,11:03:00,Credit card,482.51,gross_margin_percentage,24.13,4.6
658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,53.19,7,18.6165,390.95,1/14/2019 0:00,15:42:00,Ewallet,372.33,gross_margin_percentage,18.62,5
659-36-1684,C,Naypyitaw,Member,Male,Sports and travel,57.12,7,19.992,419.83,1/12/2019 0:00,12:02:00,Credit card,399.84,gross_margin_percentage,19.99,6.5
659-65-8956,B,Mandalay,Member,Male,Fashion accessories,51.36,1,2.568,53.93,1/16/2019 0:00,15:26:00,Ewallet,51.36,gross_margin_percentage,2.57,5.2
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,27.935,586.64,1/15/2019 0:00,15:01:00,Cash,558.7,gross_margin_percentage,27.94,5.8
662-47-5456,C,Naypyitaw,Member,Male,Fashion accessories,35.19,10,17.595,369.5,3/17/2019 0:00,19:06:00,Credit card,351.9,gross_margin_percentage,17.6,8.4
662-72-2873,A,Yangon,Normal,Female,Food and beverages,40.94,5,10.235,214.94,1/6/2019 0:00,13:58:00,Ewallet,204.7,gross_margin_percentage,10.24,9.9
663-86-9076,C,Naypyitaw,Member,Female,Food and beverages,68.54,8,27.416,575.74,1/8/2019 0:00,15:57:00,Ewallet,548.32,gross_margin_percentage,27.42,8.5
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,2.6325,55.28,1/30/2019 0:00,14:43:00,Credit card,52.65,gross_margin_percentage,2.63,5.8
665-32-9167,A,Yangon,Member,Female,Health and beauty,36.26,2,3.626,76.15,1/10/2019 0:00,17:15:00,Credit card,72.52,gross_margin_percentage,3.63,7.2
665-63-9737,B,Mandalay,Normal,Male,Fashion accessories,52.42,3,7.863,165.12,2/27/2019 0:00,17:36:00,Ewallet,157.26,gross_margin_percentage,7.86,7.5
667-23-5919,A,Yangon,Member,Female,Fashion accessories,96.7,5,24.175,507.68,1/14/2019 0:00,12:52:00,Ewallet,483.5,gross_margin_percentage,24.18,7
667-92-0055,A,Yangon,Member,Male,Health and beauty,99.83,6,29.949,628.93,3/4/2019 0:00,15:02:00,Ewallet,598.98,gross_margin_percentage,29.95,8.5
668-90-8900,A,Yangon,Normal,Female,Home and lifestyle,93.69,7,32.7915,688.62,3/10/2019 0:00,18:44:00,Credit card,655.83,gross_margin_percentage,32.79,4.5
669-54-1719,B,Mandalay,Member,Male,Electronic accessories,18.93,6,5.679,119.26,2/10/2019 0:00,12:45:00,Credit card,113.58,gross_margin_percentage,5.68,8.1
670-71-7306,B,Mandalay,Normal,Male,Sports and travel,44.63,6,13.389,281.17,1/2/2019 0:00,20:08:00,Credit card,267.78,gross_margin_percentage,13.39,5.1
670-79-6321,B,Mandalay,Member,Female,Home and lifestyle,94.59,7,33.1065,695.24,1/17/2019 0:00,15:27:00,Credit card,662.13,gross_margin_percentage,33.11,4.9
672-51-8681,C,Naypyitaw,Member,Female,Electronic accessories,66.65,9,29.9925,629.84,1/4/2019 0:00,18:19:00,Credit card,599.85,gross_margin_percentage,29.99,9.7
674-15-9296,A,Yangon,Normal,Male,Sports and travel,37.14,5,9.285,194.99,1/8/2019 0:00,13:05:00,Ewallet,185.7,gross_margin_percentage,9.29,5
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95.15,1,4.7575,99.91,3/22/2019 0:00,14:00:00,Cash,95.15,gross_margin_percentage,4.76,6
676-10-2200,B,Mandalay,Member,Male,Fashion accessories,53.78,1,2.689,56.47,2/3/2019 0:00,20:13:00,Ewallet,53.78,gross_margin_percentage,2.69,4.7
676-39-6028,A,Yangon,Member,Female,Electronic accessories,64.44,5,16.11,338.31,3/30/2019 0:00,17:04:00,Cash,322.2,gross_margin_percentage,16.11,6.6
677-11-0152,C,Naypyitaw,Normal,Female,Food and beverages,93.26,9,41.967,881.31,1/16/2019 0:00,18:08:00,Cash,839.34,gross_margin_percentage,41.97,8.8
678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,90.63,9,40.7835,856.45,1/18/2019 0:00,15:28:00,Cash,815.67,gross_margin_percentage,40.78,5.1
679-22-6530,B,Mandalay,Normal,Female,Sports and travel,40.62,2,4.062,85.3,1/17/2019 0:00,10:01:00,Credit card,81.24,gross_margin_percentage,4.06,4.1
685-64-1609,A,Yangon,Member,Female,Fashion accessories,30.14,10,15.07,316.47,2/10/2019 0:00,12:28:00,Ewallet,301.4,gross_margin_percentage,15.07,9.2
686-41-0932,B,Mandalay,Normal,Female,Fashion accessories,34.7,2,3.47,72.87,3/13/2019 0:00,19:48:00,Ewallet,69.4,gross_margin_percentage,3.47,8.2
687-15-1097,C,Naypyitaw,Member,Female,Health and beauty,21.12,2,2.112,44.35,1/3/2019 0:00,19:17:00,Cash,42.24,gross_margin_percentage,2.11,9.7
687-47-8271,A,Yangon,Normal,Male,Fashion accessories,98.98,10,49.49,1039.29,2/8/2019 0:00,16:20:00,Credit card,989.8,gross_margin_percentage,49.49,8.7
689-05-1884,A,Yangon,Member,Male,Health and beauty,48.63,10,24.315,510.62,3/4/2019 0:00,12:44:00,Cash,486.3,gross_margin_percentage,24.32,8.8
689-16-9784,C,Naypyitaw,Normal,Male,Food and beverages,46.77,6,14.031,294.65,3/11/2019 0:00,13:37:00,Cash,280.62,gross_margin_percentage,14.03,6
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,17.49,10,8.745,183.65,2/22/2019 0:00,18:35:00,Ewallet,174.9,gross_margin_percentage,8.75,6.6
692-27-8933,B,Mandalay,Normal,Female,Sports and travel,57.95,6,17.385,365.09,2/24/2019 0:00,13:02:00,Cash,347.7,gross_margin_percentage,17.39,5.2
692-92-5582,B,Mandalay,Member,Female,Food and beverages,54.84,3,8.226,172.75,2/20/2019 0:00,13:27:00,Credit card,164.52,gross_margin_percentage,8.23,5.9
695-09-5146,B,Mandalay,Member,Female,Food and beverages,98.79,3,14.8185,311.19,2/23/2019 0:00,20:00:00,Ewallet,296.37,gross_margin_percentage,14.82,6.4
695-28-6250,A,Yangon,Normal,Female,Sports and travel,43.06,5,10.765,226.07,2/4/2019 0:00,16:38:00,Ewallet,215.3,gross_margin_percentage,10.77,7.7
695-51-0018,B,Mandalay,Normal,Female,Sports and travel,34.84,4,6.968,146.33,2/10/2019 0:00,18:36:00,Cash,139.36,gross_margin_percentage,6.97,7.4
696-90-2548,A,Yangon,Normal,Male,Sports and travel,25.84,3,3.876,81.4,3/10/2019 0:00,18:55:00,Ewallet,77.52,gross_margin_percentage,3.88,6.6
698-98-5964,A,Yangon,Normal,Female,Food and beverages,81.21,10,40.605,852.71,1/17/2019 0:00,13:01:00,Credit card,812.1,gross_margin_percentage,40.61,6.3
699-01-4164,C,Naypyitaw,Normal,Male,Health and beauty,41.5,4,8.3,174.3,3/12/2019 0:00,19:58:00,Credit card,166,gross_margin_percentage,8.3,8.2
699-14-3026,C,Naypyitaw,Normal,Male,Electronic accessories,85.39,7,29.8865,627.62,3/25/2019 0:00,18:30:00,Ewallet,597.73,gross_margin_percentage,29.89,4.1
699-88-1972,B,Mandalay,Normal,Male,Health and beauty,99.16,8,39.664,832.94,1/28/2019 0:00,17:47:00,Credit card,793.28,gross_margin_percentage,39.66,4.2
700-81-1757,A,Yangon,Normal,Female,Electronic accessories,26.31,5,6.5775,138.13,1/18/2019 0:00,20:59:00,Credit card,131.55,gross_margin_percentage,6.58,8.8
701-23-5550,B,Mandalay,Member,Male,Home and lifestyle,38.81,4,7.762,163,3/19/2019 0:00,13:40:00,Ewallet,155.24,gross_margin_percentage,7.76,4.9
701-69-8742,B,Mandalay,Normal,Male,Sports and travel,34.37,10,17.185,360.89,3/16/2019 0:00,10:11:00,Ewallet,343.7,gross_margin_percentage,17.19,6.7
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,46.61,2,4.661,97.88,2/26/2019 0:00,12:28:00,Credit card,93.22,gross_margin_percentage,4.66,6.6
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,99.82,9,44.919,943.3,3/27/2019 0:00,10:43:00,Cash,898.38,gross_margin_percentage,44.92,6.6
704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,60.47,3,9.0705,190.48,1/14/2019 0:00,10:55:00,Credit card,181.41,gross_margin_percentage,9.07,5.6
704-11-6354,A,Yangon,Member,Male,Home and lifestyle,58.9,8,23.56,494.76,1/6/2019 0:00,11:23:00,Cash,471.2,gross_margin_percentage,23.56,8.9
704-20-4138,C,Naypyitaw,Member,Female,Health and beauty,29.67,7,10.3845,218.07,3/11/2019 0:00,18:58:00,Credit card,207.69,gross_margin_percentage,10.38,8.1
704-48-3927,A,Yangon,Member,Male,Electronic accessories,88.67,10,44.335,931.04,1/12/2019 0:00,14:50:00,Ewallet,886.7,gross_margin_percentage,44.34,7.3
706-36-6154,A,Yangon,Member,Male,Home and lifestyle,19.36,9,8.712,182.95,1/18/2019 0:00,18:43:00,Ewallet,174.24,gross_margin_percentage,8.71,8.7
707-32-7409,B,Mandalay,Member,Female,Sports and travel,95.54,4,19.108,401.27,2/26/2019 0:00,11:58:00,Ewallet,382.16,gross_margin_percentage,19.11,4.5
709-58-4068,B,Mandalay,Normal,Female,Fashion accessories,41.09,10,20.545,431.45,2/28/2019 0:00,14:42:00,Cash,410.9,gross_margin_percentage,20.55,7.3
710-46-4433,B,Mandalay,Member,Female,Food and beverages,77.4,9,34.83,731.43,2/15/2019 0:00,14:15:00,Credit card,696.6,gross_margin_percentage,34.83,4.5
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95.64,4,19.128,401.69,3/16/2019 0:00,18:51:00,Cash,382.56,gross_margin_percentage,19.13,7.9
712-39-0363,A,Yangon,Member,Male,Food and beverages,41.66,6,12.498,262.46,1/2/2019 0:00,15:24:00,Ewallet,249.96,gross_margin_percentage,12.5,5.6
714-02-3114,C,Naypyitaw,Normal,Female,Sports and travel,98.8,2,9.88,207.48,2/21/2019 0:00,11:39:00,Cash,197.6,gross_margin_percentage,9.88,7.7
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.38,5,7.095,149,3/6/2019 0:00,20:57:00,Cash,141.9,gross_margin_percentage,7.1,9.4
716-39-1409,B,Mandalay,Normal,Male,Health and beauty,30.35,7,10.6225,223.07,3/19/2019 0:00,18:19:00,Cash,212.45,gross_margin_percentage,10.62,8
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,10.647,223.59,2/2/2019 0:00,12:40:00,Cash,212.94,gross_margin_percentage,10.65,4.1
718-57-9773,C,Naypyitaw,Normal,Female,Sports and travel,49.33,10,24.665,517.97,2/3/2019 0:00,16:40:00,Credit card,493.3,gross_margin_percentage,24.67,9.4
719-76-3868,C,Naypyitaw,Member,Male,Food and beverages,94.26,4,18.852,395.89,3/12/2019 0:00,16:30:00,Cash,377.04,gross_margin_percentage,18.85,8.6
719-89-8991,A,Yangon,Member,Female,Sports and travel,91.41,5,22.8525,479.9,2/25/2019 0:00,16:03:00,Ewallet,457.05,gross_margin_percentage,22.85,7.1
720-72-2436,A,Yangon,Normal,Male,Food and beverages,66.52,4,13.304,279.38,3/2/2019 0:00,18:14:00,Ewallet,266.08,gross_margin_percentage,13.3,6.9
721-86-6247,A,Yangon,Normal,Female,Home and lifestyle,63.42,8,25.368,532.73,3/11/2019 0:00,12:55:00,Ewallet,507.36,gross_margin_percentage,25.37,7.4
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,42.85,1,2.1425,44.99,3/14/2019 0:00,15:36:00,Credit card,42.85,gross_margin_percentage,2.14,9.3
725-32-9708,B,Mandalay,Member,Female,Fashion accessories,68.71,4,13.742,288.58,1/4/2019 0:00,19:01:00,Cash,274.84,gross_margin_percentage,13.74,4.1
725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,85.6,7,29.96,629.16,3/2/2019 0:00,13:50:00,Cash,599.2,gross_margin_percentage,29.96,5.3
725-67-2480,B,Mandalay,Member,Female,Fashion accessories,58.75,6,17.625,370.13,3/24/2019 0:00,18:14:00,Credit card,352.5,gross_margin_percentage,17.63,5.9
725-96-3778,C,Naypyitaw,Member,Female,Home and lifestyle,89.25,8,35.7,749.7,1/20/2019 0:00,10:13:00,Cash,714,gross_margin_percentage,35.7,4.7
726-27-2396,A,Yangon,Normal,Female,Health and beauty,77.5,5,19.375,406.88,1/24/2019 0:00,20:36:00,Ewallet,387.5,gross_margin_percentage,19.38,4.3
726-29-6793,A,Yangon,Member,Male,Electronic accessories,24.18,8,9.672,203.11,1/28/2019 0:00,20:54:00,Ewallet,193.44,gross_margin_percentage,9.67,9.8
727-02-1313,A,Yangon,Member,Male,Food and beverages,31.84,1,1.592,33.43,2/9/2019 0:00,13:22:00,Cash,31.84,gross_margin_percentage,1.59,7.7
727-17-0390,A,Yangon,Normal,Female,Food and beverages,63.61,5,15.9025,333.95,3/16/2019 0:00,12:43:00,Ewallet,318.05,gross_margin_percentage,15.9,4.8
727-46-3608,B,Mandalay,Member,Female,Food and beverages,20.01,9,9.0045,189.09,2/6/2019 0:00,15:47:00,Ewallet,180.09,gross_margin_percentage,9,4.1
727-75-6477,C,Naypyitaw,Normal,Male,Electronic accessories,28.84,4,5.768,121.13,3/29/2019 0:00,14:44:00,Cash,115.36,gross_margin_percentage,5.77,6.4
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,59.59,4,11.918,250.28,1/19/2019 0:00,12:46:00,Cash,238.36,gross_margin_percentage,11.92,9.8
728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,15.106,317.23,3/19/2019 0:00,15:52:00,Ewallet,302.12,gross_margin_percentage,15.11,8.3
729-06-2010,B,Mandalay,Member,Male,Health and beauty,80.47,9,36.2115,760.44,1/6/2019 0:00,11:18:00,Cash,724.23,gross_margin_percentage,36.21,9.2
729-09-9681,A,Yangon,Member,Male,Home and lifestyle,25.91,6,7.773,163.23,2/5/2019 0:00,10:16:00,Ewallet,155.46,gross_margin_percentage,7.77,8.7
729-46-7422,C,Naypyitaw,Normal,Male,Food and beverages,35.89,1,1.7945,37.68,2/23/2019 0:00,16:52:00,Credit card,35.89,gross_margin_percentage,1.79,7.9
730-50-9884,C,Naypyitaw,Normal,Female,Sports and travel,83.06,7,29.071,610.49,3/5/2019 0:00,14:31:00,Ewallet,581.42,gross_margin_percentage,29.07,4
730-61-8757,B,Mandalay,Member,Male,Health and beauty,51.13,4,10.226,214.75,1/25/2019 0:00,10:11:00,Credit card,204.52,gross_margin_percentage,10.23,4
730-70-9830,C,Naypyitaw,Normal,Female,Home and lifestyle,70.11,6,21.033,441.69,3/14/2019 0:00,17:54:00,Ewallet,420.66,gross_margin_percentage,21.03,5.2
731-14-2199,A,Yangon,Member,Female,Home and lifestyle,35.54,10,17.77,373.17,1/4/2019 0:00,13:34:00,Ewallet,355.4,gross_margin_percentage,17.77,7
731-59-7531,B,Mandalay,Member,Male,Health and beauty,72.57,8,29.028,609.59,3/30/2019 0:00,17:58:00,Cash,580.56,gross_margin_percentage,29.03,4.6
731-81-9469,C,Naypyitaw,Member,Female,Sports and travel,89.8,10,44.9,942.9,1/23/2019 0:00,13:00:00,Credit card,898,gross_margin_percentage,44.9,5.4
732-04-5373,B,Mandalay,Member,Male,Home and lifestyle,46.47,4,9.294,195.17,2/8/2019 0:00,10:53:00,Cash,185.88,gross_margin_percentage,9.29,7
732-67-5346,A,Yangon,Normal,Male,Food and beverages,13.79,5,3.4475,72.4,1/11/2019 0:00,19:07:00,Credit card,68.95,gross_margin_percentage,3.45,7.8
732-94-0499,C,Naypyitaw,Normal,Female,Electronic accessories,41.65,10,20.825,437.33,1/13/2019 0:00,17:04:00,Credit card,416.5,gross_margin_percentage,20.83,5.4
733-01-9107,B,Mandalay,Normal,Male,Home and lifestyle,82.7,6,24.81,521.01,3/5/2019 0:00,18:14:00,Cash,496.2,gross_margin_percentage,24.81,7.4
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,19.4635,408.73,3/23/2019 0:00,12:41:00,Cash,389.27,gross_margin_percentage,19.46,8.5
733-33-4967,C,Naypyitaw,Normal,Male,Electronic accessories,20.85,8,8.34,175.14,3/3/2019 0:00,19:17:00,Cash,166.8,gross_margin_percentage,8.34,6.3
734-91-1155,B,Mandalay,Normal,Female,Electronic accessories,45.71,3,6.8565,143.99,3/26/2019 0:00,10:34:00,Credit card,137.13,gross_margin_percentage,6.86,7.7
735-06-4124,C,Naypyitaw,Normal,Male,Food and beverages,48.61,1,2.4305,51.04,2/25/2019 0:00,15:31:00,Cash,48.61,gross_margin_percentage,2.43,4.4
735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,98.7,8,39.48,829.08,1/31/2019 0:00,10:36:00,Ewallet,789.6,gross_margin_percentage,39.48,8.5
737-88-5876,A,Yangon,Member,Male,Home and lifestyle,23.29,4,4.658,97.82,3/19/2019 0:00,11:52:00,Credit card,93.16,gross_margin_percentage,4.66,5.9
740-11-5257,C,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,2/24/2019 0:00,16:44:00,Cash,247.4,gross_margin_percentage,12.37,7.1
740-22-2500,C,Naypyitaw,Normal,Female,Electronic accessories,84.05,3,12.6075,264.76,1/23/2019 0:00,13:29:00,Cash,252.15,gross_margin_percentage,12.61,9.8
741-73-3559,B,Mandalay,Normal,Male,Sports and travel,67.27,5,16.8175,353.17,2/27/2019 0:00,17:27:00,Cash,336.35,gross_margin_percentage,16.82,6.9
742-04-5161,A,Yangon,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,2/3/2019 0:00,17:24:00,Cash,727.8,gross_margin_percentage,36.39,7.3
743-04-1105,B,Mandalay,Member,Male,Health and beauty,97.22,9,43.749,918.73,3/30/2019 0:00,14:43:00,Ewallet,874.98,gross_margin_percentage,43.75,6
